datasheet_id|line|description|cost|
000003980|4|1 model| 175|
000003980|5|WARGEAR OPTIONS||
000003980|6|per Multi-melta|5|
000003980|7|per Lascannon|5|
000003980|8|per Plasma cannon|5|
000003981|1|YOUR 1ST TO 2ND UNITS COST||
000003981|2|1 model| 145|
000003981|3|YOUR 3RD + UNIT COSTS||
000003981|4|1 model| 160|
000003981|5|WARGEAR OPTIONS||
000003981|6|per Multi-melta|5|
000003981|7|per Lascannon|5|
000003981|8|per Plasma cannon|5|
000003982|1|YOUR 1ST TO 2ND UNITS COST||
000003982|2|1 model| 145|
000003982|3|YOUR 3RD + UNIT COSTS||
000003982|4|1 model| 160|
000003982|5|WARGEAR OPTIONS||
000003982|6|per Multi-melta|5|
000003982|7|per Lascannon|5|
000003982|8|per Plasma cannon|5|
000003983|1|YOUR 1ST TO 2ND UNITS COST||
000003983|2|1 model| 160|
000003983|3|YOUR 3RD + UNIT COSTS||
000003983|4|1 model| 175|
000003983|5|WARGEAR OPTIONS||
000003983|6|per Multi-melta|5|
000003983|7|per Lascannon|5|
000003983|8|per Plasma cannon|5|
000003984|1|YOUR 1ST TO 2ND UNITS COST||
000003984|2|1 model| 130|
000003984|3|YOUR 3RD + UNIT COSTS||
000003984|4|1 model| 145|
000003984|5|WARGEAR OPTIONS||
000003984|6|per Multi-melta|5|
000003984|7|per Lascannon|5|
000003984|8|per Plasma cannon|5|
000003985|1|YOUR 1ST TO 2ND UNITS COST||
000003985|2|1 model| 130|
000003985|3|YOUR 3RD + UNIT COSTS||
000003985|4|1 model| 145|
000003985|5|WARGEAR OPTIONS||
000003985|6|per Multi-melta|5|
000003985|7|per Lascannon|5|
000003985|8|per Plasma cannon|5|
000003986|1|YOUR 1ST UNIT COSTS||
000003986|2|1 model|150|
000003986|3|YOUR 2ND + UNIT COSTS||
000003986|4|1 model|170|
000003987|1|YOUR 1ST UNIT COSTS||
000003987|2|1 model|260|
000003987|3|YOUR 2ND + UNIT COSTS||
000003987|4|1 model|275|
000003988|1|YOUR UNIT COSTS||
000003988|2|1 model|55|
000003988|3|2 models|100|
000003989|1|YOUR 1ST UNIT COSTS||
000003989|2|1 model| 375|
000003989|3|YOUR 2ND + UNIT COSTS||
000003989|4|1 model| 405|
000003990|1|YOUR 1ST UNIT COSTS||
000003990|2|1 model| 395|
000003990|3|YOUR 2ND + UNIT COSTS||
000003990|4|1 model| 430|
000003991|1|YOUR 1ST UNIT COSTS||
000003991|2|1 model| 430|
000003991|3|YOUR 2ND + UNIT COSTS||
000003991|4|1 model| 465|
000003992|1|YOUR 1ST UNIT COSTS||
000003992|2|1 model|95|
000003992|3|YOUR 2ND + UNIT COSTS||
000003992|4|1 model|115|
000003993|1|YOUR 1ST TO 2ND UNITS COST||
000003993|2|1 model|40|
000003993|3|YOUR 3RD + UNIT COSTS||
000003993|4|1 model|45|
000003994|1|YOUR UNIT COSTS||
000003994|2|1 model|480|
000003995|1|YOUR UNIT COSTS||
000003995|2|1 model|105|
000003996|1|YOUR UNIT COSTS||
000003996|2|1 model|80|
000003997|1|YOUR UNIT COSTS||
000003997|2|1 model|160|
000003998|1|YOUR UNIT COSTS||
000003998|2|1 model|40|
000003999|1|YOUR UNIT COSTS||
000003999|2|1 model|160|
000004000|1|YOUR UNIT COSTS||
000004000|2|1 model|180|
000004001|1|YOUR UNIT COSTS||
000004001|2|10 models|110|
000004002|1|YOUR UNIT COSTS||
000004002|2|1 model|325|
000004003|1|YOUR UNIT COSTS||
000004003|2|1 model|120|
000004004|1|YOUR UNIT COSTS||
000004004|2|1 model|85|
000004005|1|YOUR UNIT COSTS||
000004005|2|3 models|65|
000004006|1|YOUR UNIT COSTS||
000004006|2|1 model|275|
000004007|1|YOUR UNIT COSTS||
000004007|2|1 model|115|
000004008|1|YOUR UNIT COSTS||
000004008|2|1 model|110|
000004009|1|YOUR UNIT COSTS||
000004009|2|1 model|50|
000004010|1|YOUR UNIT COSTS||
000004010|2|1 model|50|
000004011|1|YOUR UNIT COSTS||
000004011|2|1 model|310|
000004012|1|YOUR UNIT COSTS||
000004012|2|1 model|310|
000004013|1|YOUR UNIT COSTS||
000004013|2|1 model|285|
000004014|1|YOUR UNIT COSTS||
000004014|2|1 model|310|
000004015|1|YOUR UNIT COSTS||
000004015|2|1 model|250|
000004016|1|YOUR UNIT COSTS||
000004016|2|1 model|270|
000004017|1|YOUR UNIT COSTS||
000004017|2|1 model|310|
000004018|1|YOUR UNIT COSTS||
000004018|2|1 model|235|
000004019|1|YOUR UNIT COSTS||
000004019|2|1 model|125|
000004020|1|YOUR UNIT COSTS||
000004020|2|1 model|225|
000004021|1|YOUR UNIT COSTS||
000004021|2|3 models|110|
000004022|1|YOUR UNIT COSTS||
000004022|2|4 models|35|
000004023|1|YOUR UNIT COSTS||
000004023|2|1 model|275|
000004024|1|YOUR UNIT COSTS||
000004024|2|1 model|35|
000004024|3|2 models|70|
000004024|4|3 models|105|
000004025|1|YOUR UNIT COSTS||
000004025|2|3 models|40|
000004026|1|YOUR UNIT COSTS||
000004026|2|1 model|80|
000004027|1|YOUR UNIT COSTS||
000004027|2|1 model|95|
000004028|1|YOUR UNIT COSTS||
000004028|2|1 model|55|
000004029|1|YOUR UNIT COSTS||
000004029|2|1 model|415|
000004030|1|YOUR UNIT COSTS||
000004030|2|1 model|180|
000004031|1|YOUR UNIT COSTS||
000004031|2|1 model|40|
000004031|3|2 models|80|
000004031|4|3 models|120|
000004032|1|YOUR UNIT COSTS||
000004032|2|1 model|50|
000004033|1|YOUR UNIT COSTS||
000004033|2|1 model|50|
000004034|1|YOUR UNIT COSTS||
000004034|2|1 model|80|
000004035|1|YOUR UNIT COSTS||
000004035|2|1 model|285|
000004036|1|YOUR UNIT COSTS||
000004036|2|1 model|90|
000004037|1|YOUR UNIT COSTS||
000004037|2|1 model|85|
000004038|1|YOUR UNIT COSTS||
000004038|2|1 model| 80|
000004039|1|YOUR UNIT COSTS||
000004039|2|1 model|100|
000004040|1|YOUR UNIT COSTS||
000004040|2|1 model|115|
000004041|1|YOUR UNIT COSTS||
000004041|2|1 model|90|
000004042|1|YOUR UNIT COSTS||
000004042|2|1 model|100|
000004043|1|YOUR UNIT COSTS||
000004043|2|5 models| 175|
000004043|3|10 models| 350|
000004044|1|YOUR 1ST TO 2ND UNITS COST||
000004044|2|5 models| 135|
000004044|3|10 models| 270|
000004044|4|YOUR 3RD + UNIT COSTS||
000004044|5|5 models|145|
000004044|6|10 models|280|
000004045|1|YOUR 1ST TO 2ND UNITS COST||
000004045|2|1 model|45|
000004045|3|YOUR 3RD + UNIT COSTS||
000004045|4|1 model|50|
000004046|1|YOUR 1ST TO 2ND UNITS COST||
000004046|2|5 models|90|
000004046|3|YOUR 3RD + UNIT COSTS||
000004046|4|5 models|100|
000004047|1|YOUR UNIT COSTS||
000004047|2|2 models|70|
000004048|1|YOUR UNIT COSTS||
000004048|2|1 model|65|
000004049|1|YOUR UNIT COSTS||
000004049|2|1 model|60|
000004050|1|YOUR UNIT COSTS||
000004050|2|10 models|50|
000004050|3|20 models|90|
000004051|1|YOUR UNIT COSTS||
000004051|2|10 models|50|
000004051|3|20 models|100|
000004052|1|YOUR 1ST TO 2ND UNITS COST||
000004052|2|8 models|90|
000004052|3|16 models|195|
000004052|4|YOUR 3RD + UNIT COSTS||
000004052|5|8 models|110|
000004052|6|16 models|215|
000004053|1|YOUR UNIT COSTS||
000004053|2|10 models|60|
000004054|1|YOUR UNIT COSTS||
000004054|2|10 models|70|
000004055|1|YOUR UNIT COSTS||
000004055|2|7 models|125|
000004056|1|YOUR UNIT COSTS||
000004056|2|16 models|85|
000004057|1|YOUR UNIT COSTS||
000004057|2|4 models|55|
000004058|1|YOUR UNIT COSTS||
000004058|2|3 models|75|
000004059|1|YOUR UNIT COSTS||
000004059|2|4 models|40|
000004059|3|7 models|70|
000004060|1|YOUR UNIT COSTS||
000004060|2|3 models|95|
000004061|1|YOUR UNIT COSTS||
000004061|2|3 models|95|
000004062|1|YOUR UNIT COSTS||
000004062|2|3 models|65|
000004063|1|YOUR 1ST TO 2ND UNITS COST||
000004063|2|5 models|125|
000004063|3|YOUR 3RD + UNIT COSTS||
000004063|4|5 models|135|
000004064|1|YOUR UNIT COSTS||
000004064|2|5 models|90|
000004064|3|10 models|170|
000004065|1|YOUR UNIT COSTS||
000004065|2|1 model|60|
000004066|1|YOUR 1ST TO 2ND UNITS COST||
000004066|2|5 models|120|
000004066|3|10 models|250|
000004066|4|YOUR 3RD + UNIT COSTS||
000004066|5|5 models|130|
000004066|6|10 models|260|
000004067|1|YOUR 1ST TO 2ND UNITS COST||
000004067|2|5 models|110|
000004067|3|10 models|210|
000004067|4|YOUR 3RD + UNIT COSTS||
000004067|5|5 models|120|
000004067|6|10 models|220|
000004068|1|YOUR UNIT COSTS||
000004068|2|1 model|60|
000004069|1|YOUR UNIT COSTS||
000004069|2|1 model|80|
000004070|1|YOUR UNIT COSTS||
000004070|2|1 model|80|
000004071|1|YOUR UNIT COSTS||
000004071|2|1 model|85|
000004072|1|YOUR UNIT COSTS||
000004072|2|1 model|80|
000004073|1|YOUR 1ST TO 2ND UNITS COST||
000004073|2|5 models|125|
000004073|3|10 models|280|
000004073|4|YOUR 3RD + UNIT COSTS||
000004073|5|5 models|135|
000004073|6|10 models|290|
000004074|1|YOUR UNIT COSTS||
000004074|2|9 models|100|
000004075|1|YOUR UNIT COSTS||
000004075|2|9 models|110|
000004076|1|YOUR UNIT COSTS||
000004076|2|8 models|75|
000004077|1|YOUR UNIT COSTS||
000004077|2|1 model| 340|
000004078|1|YOUR 1ST TO 2ND UNITS COST||
000004078|2|1 model| 90|
000004078|3|YOUR 3RD + UNIT COSTS||
000004078|4|1 model| 100|
000004079|1|YOUR UNIT COSTS||
000004079|2|5 models|80|
000004079|3|10 models|160|
000004080|1|YOUR UNIT COSTS||
000004080|2|5 models|85|
000004080|3|10 models|160|
000004081|1|YOUR UNIT COSTS||
000004081|2|5 models|145|
000004082|1|YOUR 1ST TO 2ND UNITS COST||
000004082|2|1 model|220|
000004082|3|YOUR 3RD + UNIT COSTS||
000004082|4|1 model|240|
000004083|1|YOUR UNIT COSTS||
000004083|2|1 model| 120|
000004084|1|YOUR UNIT COSTS||
000004084|2|1 model|70|
000004085|1|YOUR UNIT COSTS||
000004085|2|1 model| 55|
000004086|1|YOUR 1ST UNIT COSTS||
000004086|2|1 model|170|
000004086|3|YOUR 2ND + UNIT COSTS||
000004086|4|1 model|185|
000004087|1|YOUR 1ST UNIT COSTS||
000004087|2|1 model|205|
000004087|3|YOUR 2ND + UNIT COSTS||
000004087|4|1 model|235|
000004088|1|YOUR 1ST TO 2ND UNITS COST||
000004088|2|6 models|145|
000004088|3|YOUR 3RD + UNIT COSTS||
000004088|4|6 models|160|
000004089|1|YOUR UNIT COSTS||
000004089|2|3 models|95|
000004089|3|6 models|190|
000004090|1|YOUR UNIT COSTS||
000004090|2|2 models|70|
000004091|1|YOUR 1ST TO 2ND UNITS COST||
000004091|2|1 model| 120|
000004091|3|YOUR 3RD + UNIT COSTS||
000004091|4|1 model| 130|
000004092|1|YOUR UNIT COSTS||
000004092|2|1 model|175|
000004093|1|YOUR 1ST TO 3RD UNITS COST||
000004093|2|1 model| 70|
000004093|3|YOUR 4TH + UNIT COSTS||
000004093|4|1 model|80|
000004094|1|YOUR UNIT COSTS||
000004094|2|1 model| 315|
000004095|1|YOUR UNIT COSTS||
000004095|2|10 models| 100|
000004096|1|YOUR UNIT COSTS||
000004096|2|3 models|90|
000004096|3|6 models| 190|
000004097|1|YOUR 1ST TO 2ND UNITS COST||
000004097|2|1 model| 265|
000004097|3|YOUR 3RD + UNIT COSTS||
000004097|4|1 model| 280|
000004098|1|YOUR UNIT COSTS||
000004098|2|5 models| 85|
000004098|3|10 models|155|
000004099|1|YOUR 1ST TO 2ND UNITS COST||
000004099|2|6 models|145|
000004099|3|YOUR 3RD + UNIT COSTS||
000004099|4|6 models|160|
000004100|1|YOUR UNIT COSTS||
000004100|2|1 model|135|
000004103|1|YOUR UNIT COSTS||
000004103|2|1 model|100|
000004104|1|YOUR UNIT COSTS||
000004104|2|1 model|315|
000004105|1|YOUR 1ST TO 2ND UNITS COST||
000004105|2|1 model|320|
000004105|3|YOUR 3RD + UNIT COSTS||
000004105|4|1 model|335|
000004106|1|YOUR UNIT COSTS||
000004106|2|10 models|90|
000004107|1|YOUR 1ST TO 2ND UNITS COST||
000004107|2|3 models|95|
000004107|3|6 models| 190|
000004107|4|YOUR 3RD + UNIT COSTS||
000004107|5|3 models| 115|
000004107|6|6 models| 210|
000004108|1|YOUR UNIT COSTS||
000004108|2|5 models|75|
000004108|3|10 models|150|
000004109|1|YOUR UNIT COSTS||
000004109|2|1 model|65|
000004110|1|YOUR 1ST TO 2ND UNITS COST||
000004110|2|1 model|125|
000004110|3|YOUR 3RD + UNIT COSTS||
000004110|4|1 model|135|
000004111|1|YOUR UNIT COSTS||
000004111|2|1 model|280|
000004112|1|YOUR 1ST TO 2ND UNITS COST||
000004112|2|1 model|265|
000004112|3|YOUR 3RD + UNIT COSTS||
000004112|4|1 model|280|
000004113|1|YOUR UNIT COSTS||
000004113|2|10 models|115|
000004114|1|YOUR UNIT COSTS||
000004114|2|3 models|110|
000004114|3|6 models|220|
000004115|1|YOUR UNIT COSTS||
000004115|2|1 model|70|
000004115|3|2 models|140|
000004116|1|YOUR UNIT COSTS||
000004116|2|3 models|45|
000004116|3|6 models|90|
000004117|1|YOUR 1ST TO 2ND UNITS COST||
000004117|2|5 models|165|
000004117|3|YOUR 3RD + UNIT COSTS||
000004117|4|5 models|175|
000004118|1|YOUR 1ST TO 2ND UNITS COST||
000004118|2|5 models|165|
000004118|3|YOUR 3RD + UNIT COSTS||
000004118|4|5 models|175|
000004119|1|YOUR 1ST TO 2ND UNITS COST||
000004119|2|9 models|65|
000004119|3|YOUR 3RD + UNIT COSTS||
000004119|4|9 models|75|
000004120|1|YOUR 1ST UNIT COSTS||
000004120|2|1 model|170|
000004120|3|YOUR 2ND + UNIT COSTS||
000004120|4|1 model|180|
000004121|1|YOUR 1ST TO 2ND UNITS COST||
000004121|2|2 models| 85|
000004121|3|4 models| 175|
000004121|4|YOUR 3RD + UNIT COSTS||
000004121|5|2 models|100|
000004121|6|4 models|190|
000004122|1|YOUR UNIT COSTS||
000004122|2|3 models|55|
000004122|3|6 models|110|
000004123|1|YOUR UNIT COSTS||
000004123|2|1 model| 305|
000004124|1|YOUR 1ST TO 2ND UNITS COST||
000004124|2|1 model| 320|
000004124|3|YOUR 3RD + UNIT COSTS||
000004124|4|1 model| 340|
000004125|1|YOUR UNIT COSTS||
000004125|2|3 models|65|
000004125|3|6 models|130|
000004126|1|YOUR UNIT COSTS||
000004126|2|3 models|80|
000004126|3|6 models|160|
000004127|1|YOUR UNIT COSTS||
000004127|2|10 models|115|
000004128|1|YOUR UNIT COSTS||
000004128|2|10 models|90|
000004129|1|YOUR UNIT COSTS||
000004129|2|1 model|70|
000004130|1|YOUR UNIT COSTS||
000004130|2|1 model|65|
000004131|1|YOUR 1ST TO 2ND UNITS COST||
000004131|2|3 Wolf Guard Headtakers|85|
000004131|3|3 Wolf Guard Headtakers, 3 Hunting Wolves|115|
000004131|4|6 Wolf Guard Headtakers|170|
000004131|5|6 Wolf Guard Headtakers, 6 Hunting Wolves|230|
000004131|6|YOUR 3RD + UNIT COSTS||
000004131|7|3 Wolf Guard Headtakers|95|
000004131|8|3 Wolf Guard Headtakers, 3 Hunting Wolves|125|
000004131|9|6 Wolf Guard Headtakers|180|
000004131|10|6 Wolf Guard Headtakers, 6 Hunting Wolves|240|
000004132|1|YOUR 1ST TO 2ND UNITS COST||
000004132|2|5 models|100|
000004132|3|10 models|200|
000004132|4|YOUR 3RD + UNIT COSTS||
000004132|5|5 models|110|
000004132|6|10 models|210|
000004133|1|YOUR 1ST TO 2ND UNITS COST||
000004133|2|1 model|135|
000004133|3|YOUR 3RD + UNIT COSTS||
000004133|4|1 model|145|
000004134|1|YOUR 1ST TO 2ND UNITS COST||
000004134|2|1 model|340|
000004134|3|YOUR 3RD + UNIT COSTS||
000004134|4|1 model|355|
000004135|1|YOUR UNIT COSTS||
000004135|2|1 model| 50|
000004136|1|YOUR UNIT COSTS||
000004136|2|1 model| 40|
000004137|1|YOUR UNIT COSTS||
000004137|2|5 models|85|
000004137|3|10 models|160|
000004138|1|YOUR UNIT COSTS||
000004138|2|5 models|160|
000004138|3|10 models|320|
000004139|1|YOUR 1ST TO 2ND UNITS COST||
000004139|2|1 model|220|
000004139|3|YOUR 3RD + UNIT COSTS||
000004139|4|1 model|240|
000004140|1|YOUR UNIT COSTS||
000004140|2|1 model| 85|
000004141|1|YOUR UNIT COSTS||
000004141|2|1 model|45|
000004142|1|YOUR UNIT COSTS||
000004142|2|1 model|70|
000004143|1|YOUR 1ST TO 2ND UNITS COST||
000004143|2|3 models|80|
000004143|3|6 models| 170|
000004143|4|YOUR 3RD + UNIT COSTS||
000004143|5|3 models|90|
000004143|6|6 models| 180|
000004144|1|YOUR 1ST TO 2ND UNITS COST||
000004144|2|3 models| 75|
000004144|3|6 models| 150|
000004144|4|YOUR 3RD + UNIT COSTS||
000004144|5|3 models| 85|
000004144|6|6 models| 160|
000004145|1|YOUR UNIT COSTS||
000004145|2|2 models| 100|
000004146|1|YOUR 1ST TO 2ND UNITS COST||
000004146|2|1 model| 70|
000004146|3|2 models| 140|
000004146|4|YOUR 3RD + UNIT COSTS||
000004146|5|1 model|80|
000004146|6|2 models|150|
000004147|1|YOUR 1ST TO 3RD UNITS COST||
000004147|2|1 model| 70|
000004147|3|YOUR 4TH + UNIT COSTS||
000004147|4|1 model|80|
000004148|1|YOUR UNIT COSTS||
000004148|2|1 model|100|
000004149|1|YOUR 1ST UNIT COSTS||
000004149|2|1 model|400|
000004149|3|YOUR 2ND + UNIT COSTS||
000004149|4|1 model|420|
000004155|1|YOUR UNIT COSTS||
000004155|2|1 model|100|
000004156|1|YOUR UNIT COSTS||
000004156|2|10 models|115|
000004157|1|YOUR 1ST TO 2ND UNITS COST||
000004157|2|5 models|75|
000004157|3|YOUR 3RD + UNIT COSTS||
000004157|4|5 models|85|
000004158|1|YOUR UNIT COSTS||
000004158|2|1 model| 70|
000004159|1|YOUR UNIT COSTS||
000004159|2|1 model| 50|
000004160|1|YOUR UNIT COSTS||
000004160|2|1 model|115|
000004161|1|YOUR UNIT COSTS||
000004161|2|1 model|75|
000004162|1|YOUR 1ST TO 3RD UNITS COST||
000004162|2|1 model| 70|
000004162|3|YOUR 4TH + UNIT COSTS||
000004162|4|1 model|80|
000004163|1|YOUR UNIT COSTS||
000004163|2|2 models| 95|
000004163|3|4 models| 190|
000004164|1|YOUR UNIT COSTS||
000004164|2|5 models|85|
000004164|3|6 models|100|
000004164|4|11 models|190|
000004164|5|12 models|205|
000004165|1|YOUR UNIT COSTS||
000004165|2|1 model|115|
000004166|1|YOUR UNIT COSTS||
000004166|2|1 model|90|
000004167|1|YOUR UNIT COSTS||
000004167|2|1 model| 90|
000004168|1|YOUR UNIT COSTS||
000004168|2|5 models|65|
000004168|3|10 models|110|
000004169|1|YOUR UNIT COSTS||
000004169|2|5 models| 70|
000004169|3|10 models| 140|
000004170|1|YOUR UNIT COSTS||
000004170|2|3 models|125|
000004170|3|4 models|150|
000004170|4|6 models|210|
000004170|5|7 models|245|
000004171|1|YOUR UNIT COSTS||
000004171|2|5 models|125|
000004171|3|6 models|150|
000004171|4|10 models|250|
000004171|5|11 models|275|
000004173|1|YOUR UNIT COSTS||
000004173|2|2 models|65|
000004174|1|YOUR UNIT COSTS||
000004174|2|5 models|100|
000004174|3|10 models|200|
000004175|1|YOUR UNIT COSTS||
000004175|2|5 models|100|
000004175|3|10 models|190|
000004176|1|YOUR UNIT COSTS||
000004176|2|5 models|70|
000004177|1|YOUR UNIT COSTS||
000004177|2|2 models|50|
000004178|1|YOUR UNIT COSTS||
000004178|2|1 model|75|
000004182|1|YOUR UNIT COSTS||
000004182|2|6 models| 90|
000004182|3|12 models| 180|
000004183|1|YOUR UNIT COSTS||
000004183|2|1 model| 155|
000004184|1|YOUR UNIT COSTS||
000004184|2|1 model| 105|
000004185|1|YOUR 1ST UNIT COSTS||
000004185|2|3 models|110|
000004185|3|6 models| 230|
000004185|4|YOUR 2ND + UNIT COSTS||
000004185|5|3 models|130|
000004185|6|6 models| 250|
000004185|7|WARGEAR OPTIONS||
000004185|8|per Banner of Macragge| 15|
000004185|9|per Blades of honour|10|
000004186|1|YOUR UNIT COSTS||
000004186|2|1 model| 185|
000004187|1|YOUR UNIT COSTS||
000004187|2|1 model| 100|
000004188|1|YOUR UNIT COSTS||
000004188|2|6 models| 120|
000004189|1|YOUR UNIT COSTS||
000004189|2|10 models|120|
000004190|1|YOUR UNIT COSTS||
000004190|2|5 models| 145|
000004191|1|YOUR 1ST TO 2ND UNITS COST||
000004191|2|5 models|110|
000004191|3|10 models|210|
000004191|4|YOUR 3RD + UNIT COSTS||
000004191|5|5 models|120|
000004191|6|10 models|220|
000004192|1|YOUR UNIT COSTS||
000004192|2|1 model| 60|
000004193|1|YOUR UNIT COSTS||
000004193|2|1 model|95|
000004194|1|YOUR UNIT COSTS||
000004194|2|1 model|85|
000004195|1|YOUR UNIT COSTS||
000004195|2|1 model|70|
000004195|3|2 models|140|
000004196|1|YOUR UNIT COSTS||
000004196|2|5 models| 75|
000004196|3|10 models| 140|
000004197|1|YOUR UNIT COSTS||
000004197|2|1 model|85|
000004198|1|YOUR UNIT COSTS||
000004198|2|1 model|95|
000004199|1|YOUR UNIT COSTS||
000004199|2|5 models| 75|
000004199|3|10 models| 140|
000004200|1|YOUR UNIT COSTS||
000004200|2|1 model|70|
000004200|3|2 models|140|
000004201|1|YOUR UNIT COSTS||
000004201|2|1 model| 85|
000004202|1|YOUR UNIT COSTS||
000004202|2|1 model|75|
000004203|1|YOUR UNIT COSTS||
000004203|2|2 models| 230|
000004204|1|YOUR UNIT COSTS||
000004204|2|YOUR UNIT COSTS||
000004204|3|1 model|80|
000004204|4|1 model|80|
000004204|5|YOUR UNIT COSTS||
000004204|6|1 model|80|
000004205|1|YOUR UNIT COSTS||
000004205|2|1 model|120|
000004206|1|YOUR 1ST TO 2ND UNITS COST||
000004206|2|3 models| 165|
000004206|3|YOUR 3RD + UNIT COSTS||
000004206|4|3 models| 175|
000004207|1|YOUR 1ST UNIT COSTS||
000004207|2|1 model|270|
000004207|3|YOUR 2ND + UNIT COSTS||
000004207|4|1 model| 310|
000004207|5|WARGEAR OPTIONS||
000004207|6|per Hades lascannon| 15|
000004207|7|per Heavy reaper autocannon| 15|
000004208|1|YOUR 1ST UNIT COSTS||
000004208|2|1 model|300|
000004208|3|YOUR 2ND + UNIT COSTS||
000004208|4|1 model| 350|
000004208|5|WARGEAR OPTIONS||
000004208|6|per Heavy reaper autocannon|15|
000004208|7|per Hades lascannon|15|
000004209|1|YOUR 1ST UNIT COSTS||
000004209|2|1 model|300|
000004209|3|YOUR 2ND + UNIT COSTS||
000004209|4|1 model| 350|
000004209|5|WARGEAR OPTIONS||
000004209|6|per Heavy reaper autocannon|15|
000004209|7|per Hades lascannon|15|
000004210|1|YOUR UNIT COSTS||
000004210|2|1 model|180|
000004211|1|YOUR 1ST TO 2ND UNITS COST||
000004211|2|5 models| 105|
000004211|3|YOUR 3RD + UNIT COSTS||
000004211|4|5 models| 120|
000004212|1|YOUR 1ST TO 2ND UNITS COST||
000004212|2|5 models|115|
000004212|3|YOUR 3RD + UNIT COSTS||
000004212|4|5 models|130|
000004213|1|YOUR 1ST TO 2ND UNITS COST||
000004213|2|1 model|265|
000004213|3|YOUR 3RD + UNIT COSTS||
000004213|4|1 model|280|
000004214|1|YOUR UNIT COSTS||
000004214|2|1 model|100|
000004215|1|YOUR UNIT COSTS||
000004215|2|1 model| 135|
000004216|1|YOUR UNIT COSTS||
000004216|2|1 model| 120|
000004217|1|YOUR UNIT COSTS||
000004217|2|1 model|125|
