faction_id|name|id|cost|detachment|detachment_id|upgrade|legend|description|support_leader|
TS|Walking Rampart|000010968002|30|Sekhetar Cohort|000001171|false|This Sorcerer callously employs the Sekhetar Robots as a mobile fortification, pouring sorcery into them to repair their battered forms and maintain his ambulatory shield.|SORCERER/EXALTED SORCERER model only. This model has the following abilities:<br><ul><li><b>Soul Bound:</b> In your Movement phase, at the start or end of this unit’s move, you can select one friendly SEKHETAR ROBOTS unit within 3" of this model. That <span class="kwb">SEKHETAR</span> <span class="kwb">ROBOTS</span> unit heals D3+1 wounds.</li><li><b>Kine-shielded Guardians:</b> While this model is within 3" of a friendly SEKHETAR ROBOTS unit, this model has Lone Operative</li></ul>||
TS|Unravelled Fates|000010972002|15|Servants of Change|000001172|false|How can the foe hope to suppress or drive back the hordes when, with a twist of sorcery, panic turns to courage, and certain doom mutates into burgeoning triumph?|TZAANGOR SHAMAN model only. In your Movement phase, at the start or end of this unit’s move, you can select one friendly battle-shocked MUTANT unit within 6" of this model. That unit is no longer <b>battle-shocked</b>.||
TS|Lord of Forbidden Lore|000010193002|20|Grand Coven|000001061|false|This Sorcerer has committed many a grimoire and unholy tome to memory, giving them unparalleled knowledge of hexes, curses and destructive rites.|<span class="kwb">THOUSAND</span> <span class="kwb">SONS</span> model only. Each time the bearer manifests a Ritual, while resolving that Ritual, add 6" to its range.||
TS|Thrallmaster|000009663002|0|Devoted Thralls|000000970|false|In the eyes of this Sorcerer, thronging masses of cultists and Tzaangors are little more than cannon fodder to be used as living shield.|At the start of the first battle round, you can select one friendly THOUSAND SONS CULTiSTS or TzAANGORS unit within the same Entry Zone as the bearer. If you do, that unit can make a Normal move of up to 6".||
TS|Eruption of Vitality|000010964002|35|Ritual of Regeneration|000001170|false|Their carcass consumed in a sudden pyre of warpflame, this champion of Tzeentch steps from the blaze as a mutant parody of their former self.|INFANTRY/MOUNTED THOUSAND SONS PSYKER model only. (Once per battle, per army) When this model is destroyed, at the end of the phase, roll one D6:<br><ul><li>On a 2+, set up this model on the battlefield, unengaged and as close as possible to where it was destroyed. This model is not part of an attached unit and its unit has a starting strength of 1. This model has 3 wounds remaining.</li></ul>||
TS|Warpmeld Dagger|000010201002|10|Warpmeld Pact|000001063|false|Sacrifice is ever at the route of infernal power, even better when bought with the grossest of betrayal.|Tzaangor Shaman model only. Each time the bearer attempts a Ritual, just before determining the Psychic test result, the bearer can use this Enhancement. If it does, the bearer suffers D3 mortal wounds; if it is not destroyed as a result, add 1 to that Psychic test result for each of those mortal wounds suffered.||
TS|Arcane Might|000009741002|20|Hexwarp Thrallband|000000983|false|Drawing upon the rampant Warp energies coursing across the battlefield, this sorcerous champion imbues their weapons and those of their talented underlings with soul-shattering force.|<span class="kwb">THOUSAND</span> <span class="kwb">SONS</span> model only. Add 1 to the Strength characteristic of Psychic weapons equipped by models in the bearer’s unit. While the bearer’s unit is wholly within your army’s Flow of Magic, add 2 to the Strength characteristic of Psychic weapons equipped by models in that unit instead.||
TS|Warp Syphon|000010209002|5|Warpforged Cabal|000001065|false|This Sorcerer greedily digs into the occult ley lines that thread a cabal’s war engines, redirecting unwelcome surges of empyric overflow into the vehicles’ structure.|<span class="kwb">THOUSAND</span> <span class="kwb">SONS</span> model only. While the bearer is within 6" of one or more friendly Thousand Sons Vehicle units, each time the bearer Channels the Warp, after you roll that additional D6 but before checking for doubles or triples, the bearer can use this Enhancement. If it does, select one of those <span class="kwb">VEHICLE</span> units; that <span class="kwb">VEHICLE</span> unit suffers 1 mortal wound and you can re-roll that additional D6.||
TS|Nethershriek Mind-eater|000010197002|10|Changehost of Deceit|000001062|false|This occultist draws upon an eldritch contract with a daemonic gheist. The entity gleefully tears into weak wills, feasts on doubts and screams its burning laughter into the recesses of its prey’s meagre souls.|<span class="kwb">THOUSAND</span> <span class="kwb">SONS</span> or Lord of Change model only. At the start of your Shooting phase, select one enemy unit within 12" of and visible to the bearer. That unit must take a Battle-shock test; if that test is failed, that unit suffers 3 mortal wounds.||
TS|Risen Rubricae|000010205002|30|Rubricae Phalanx|000001064|false|A plan decades in the making comes to fruition as hidden, silent Rubricae emerge at a fateful hour to deliver the killing blow.|<span class="kwb">THOUSAND</span> <span class="kwb">SONS</span> model only. At the start of the Declare Battle Formations step, select either two Rubricae Battleline units from your army or one other Rubricae unit from your army; models in the selected units have the Infiltrators ability.||
TS|Warp Mastery|000009654002|0|Chosen Cabal|000000969|false|This psyker is steeped in the malefic secrets of the warp. Their powers are manifested with a terrifying and destructive intensity.|Each time you roll to determine the number of attacks made with a Psychic weapon equipped by the bearer, you can re-roll the result.||
TS|Occulus Infernum|000010968003|20|Sekhetar Cohort|000001171|false|It may be the Sekhetar Robots that fire upon the foe, but it is their sorcerous master that aims through their stolen senses.|SORCERER/EXALTED SORCERER model only. In your Movement phase, at the start or end of this unit’s move, you can select one friendly SEKHETAR ROBOTS unit within 6" of this unit. That unit’s ranged attacks have +1 <b>BS</b> until the start of your next turn.||
TS|Empowered Manifestation|000009741003|20|Hexwarp Thrallband|000000983|false|The many eyes of this witch lord blaze with barely contained arcane might. Whilst the spells they unleash are rendered far more lethal, such destructive power comes at significant risk.|<span class="kwb">THOUSAND</span> <span class="kwb">SONS</span> model only. While the bearer’s unit is wholly within your army’s Flow of Magic, you can add 6" to the range of Psychic abilities the bearer has that specify a range (including Rituals) and each time a model in the bearer’s unit takes a Hazardous test for a Psychic weapon, you can re-roll the result.||
TS|Astral Predation|000009672003|0|Fateseekers|000000971|false|With a great psychic effort, this warrior savant projects his eldritch soul out from his mortal shell that it might pass through doorways into other futures and strike down his enemies before they have a chance to react.|Once per battle, in your Movement phase, when the bearer is selected to move, it can use this Enhancement. If it does, select one closed Hatchway on the battlefield. Until the end of the phase, the bearer can move through that Hatchway as if it was open (note that this does not open that Hatchway - it remains closed).||
TS|Incandaeum|000010193003|15|Grand Coven|000001061|false|This staff was fashioned from the sorcerously crystallized fires of a Tzeentchian Firelord. Roiling tides of apocalyptic flame surge constantly within Incandaeum’s iron-hard prison, but only through twisted incantation can they be unleashed.|Exalted Sorcerer model only. Once per battle, when selecting a Ritual for the bearer to attempt, you can select Doombolt, even if a model from your army have already attempted to manifest that Ritual this phase.||
TS|Arcane Thralls (Aura)|000010205003|5|Rubricae Phalanx|000001064|false|This Warp mage has unearthed eldritch lore by which they have mastered the means to tether the Legion’s former warriors to their will with an unbreakable leash of raw sorcery.|<span class="kwb">THOUSAND</span> <span class="kwb">SONS</span> model only. While a friendly Rubricae unit is within 9" of the bearer, you can re-roll Battle-shock tests taken for that unit.||
TS|Diabolic Savant|000010197003|20|Changehost of Deceit|000001062|false|By making a promise of blood and souls, this Sorcerer draws an infernal sentience near. It presses against the straining veil of reality, and from its fanged maw spill gibbered secrets of sanity-straining sorcery.|Thousand Sons Infantry model only. While the bearer is within 6" of one or more friendly Scintillating Legions units, each time the bearer Channels the Warp, add 1 to the Psychic test result.||
